CNTRYID,CNT,CNTSCHID,CYC,NatCen,Region,STRATUM,SUBNATIO,OECD,ADMINMODE,LANGTEST,SC001Q01TA,SC013Q01TA,SC016Q01TA,SC016Q02TA,SC016Q03TA,SC016Q04TA,SC017Q01NA,SC017Q02NA,SC017Q03NA,SC017Q04NA,SC017Q05NA,SC017Q06NA,SC017Q07NA,SC017Q08NA,SC161Q01SA,SC161Q02SA,SC161Q03SA,SC161Q04SA,SC161Q05SA,SC162Q01SA,SC155Q01HA,SC155Q02HA,SC155Q03HA,SC155Q04HA,SC155Q05HA,SC155Q06HA,SC155Q07HA,SC155Q08HA,SC155Q09HA,SC155Q10HA,SC155Q11HA,SC156Q01HA,SC156Q02HA,SC156Q03HA,SC156Q04HA,SC156Q05HA,SC156Q06HA,SC156Q07HA,SC156Q08HA,SC011Q01TA,SC012Q01TA,SC012Q02TA,SC012Q03TA,SC012Q04TA,SC012Q05TA,SC012Q06TA,SC012Q07TA,SC042Q01TA,SC042Q02TA,SC154Q01HA,SC154Q02WA,SC154Q03WA,SC154Q04WA,SC154Q05WA,SC154Q06WA,SC154Q07WA,SC154Q08WA,SC154Q09HA,SC154Q10WA,SC154Q11HA,SC036Q01TA,SC036Q02TA,SC036Q03NA,SC037Q01TA,SC037Q02TA,SC037Q03TA,SC037Q04TA,SC037Q05NA,SC037Q06NA,SC037Q07TA,SC037Q08TA,SC037Q09TA,SC037Q10NA,SC165Q01HA,SC165Q02HA,SC165Q03HA,SC165Q04HA,SC165Q05HA,SC165Q06HA,SC165Q07HA,SC165Q08HA,SC165Q09HA,SC165Q10HA,SC166Q02HA,SC166Q03HA,SC166Q05HA,SC166Q06HA,SC167Q01HA,SC167Q02HA,SC167Q03HA,SC167Q04HA,SC167Q05HA,SC167Q06HA,SC158Q01HA,SC158Q02HA,SC158Q04HA,SC158Q07HA,SC158Q08HA,SC158Q09HA,SC158Q12HA,SC061Q01TA,SC061Q02TA,SC061Q03TA,SC061Q04TA,SC061Q05TA,SC061Q11HA,SC061Q06TA,SC061Q07TA,SC061Q08TA,SC061Q09TA,SC061Q10TA,SC002Q01TA,SC002Q02TA,SC048Q01NA,SC048Q02NA,SC048Q03NA,SC004Q01TA,SC004Q02TA,SC004Q03TA,SC004Q04NA,SC004Q05NA,SC004Q06NA,SC004Q07NA,SC018Q01TA01,SC018Q01TA02,SC018Q02TA01,SC018Q02TA02,SC018Q05NA01,SC018Q05NA02,SC018Q06NA01,SC018Q06NA02,SC018Q07NA01,SC018Q07NA02,SC025Q01NA,SC159Q01HA,SC003Q01TA,SC053Q01TA,SC053Q02TA,SC053Q03TA,SC053Q04TA,SC053Q12IA,SC053Q13IA,SC053Q09TA,SC053Q10TA,SC053Q14IA,SC053Q15IA,SC053Q16IA,SC053D11TA,SC150Q01IA,SC150Q02IA,SC150Q03IA,SC150Q04IA,SC150Q05IA,SC164Q01HA,SC064Q01TA,SC064Q02TA,SC064Q03TA,SC064Q04NA,SC152Q01HA,SC160Q01WA,SC052Q01NA,SC052Q02NA,SC052Q03HA,PRIVATESCH,SCHLTYPE,STRATIO,SCHSIZE,RATCMP1,RATCMP2,TOTAT,PROATCE,PROAT5AB,PROAT5AM,PROAT6,CLSIZE,CREACTIV,EDUSHORT,STAFFSHORT,STUBEHA,TEACHBEHA,SCMCEG,W_SCHGRNRABWT,W_FSTUWT_SCH_SUM,SENWT,VER_DAT,M,BOOKID
124.0,b'CAN',12400017.0,b'07MS',b'012400',12408.0,b'CAN0874',b'1240000',1.0,2.0,313.0,3.0,1.0,98.0,1.0,1.0,0.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,4.0,4.0,4.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,,,1.0,1.0,25.0,244.0,120.0,120.0,50.0,40.0,40.0,60.0,,,,,,,,,,,100.0,2.0,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,b'0124002',1.0,1.0,2.0,2.0,1.0,20.0,40.0,40.0,2.0,,2.0,,1.0,1.0,2.0,b'public',3.0,,,0.4918,1.0,,1.0,1.0,0.0781,0.0,,3.0,0.1,-0.0719,0.8153,0.6015,0.9042,1.0,214.05691,1.42012,b'  20MAY19:15:30:56',,
124.0,b'CAN',12400018.0,b'07MS',b'012400',12407.0,b'CAN0764',b'1240000',1.0,2.0,313.0,4.0,1.0,99.0,1.0,,,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,2.0,2.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,,,4.0,6.0,11.0,306.0,250.0,250.0,200.0,4.0,40.0,300.0,,,,,,,,,,,100.0,2.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,b'0124001',1.0,1.0,1.0,1.0,1.0,10.0,25.0,70.0,20.0,20.0,1.0,3.0,1.0,1.0,1.0,b'public',3.0,,,0.817,1.0,,1.0,1.0,0.084,0.0336,,3.0,-0.6344,-0.5869,-0.3925,-0.9033,0.9042,1.0,289.77163,1.42012,b'  20MAY19:15:30:56',,
124.0,b'CAN',12400019.0,b'07MS',b'012400',12409.0,b'CAN0984',b'1240000',1.0,2.0,313.0,4.0,1.0,100.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,2.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,,1.0,1.0,1.0,1.0,1.0,3.0,,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,4.0,4.0,4.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,40.0,20.0,12.0,695.0,425.0,425.0,70.0,10.0,20.0,125.0,,,,,,,,,,,80.0,2.0,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,b'0124002',1.0,1.0,2.0,2.0,1.0,10.0,,,,,2.0,,1.0,1.0,1.0,b'public',3.0,,,0.6115,1.0,,1.0,0.7512,0.2488,0.0,,3.0,0.4292,-0.2968,-0.0384,0.2266,0.9042,1.11539,754.71717,1.58399,b'  20MAY19:15:30:56',,
124.0,b'CAN',12400020.0,b'07MS',b'012400',12406.0,b'CAN0654',b'1240000',1.0,2.0,313.0,5.0,1.0,100.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,3.0,2.0,2.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,3.0,,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,,3.0,2.0,1.0,2.0,2.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,4.0,4.0,4.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,,,53.0,16.0,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,b'0124001',1.0,2.0,2.0,2.0,1.0,,,,,,2.0,,1.0,1.0,1.0,b'public',3.0,,,,,,,,,,,3.0,-1.4212,-1.4551,-0.6823,-0.7733,0.9042,5.70754,1690.01149,8.1054,b'  20MAY19:15:30:56',,
124.0,b'CAN',12400021.0,b'07MS',b'012400',12409.0,b'CAN0984',b'1240000',1.0,2.0,313.0,4.0,1.0,99.0,,1.0,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,2.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,4.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,,2.0,,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,35.0,20.0,,,300.0,300.0,100.0,30.0,35.0,60.0,,,,,,,,,,,20.0,1.0,,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,b'0124002',1.0,2.0,2.0,2.0,2.0,7.0,20.0,30.0,5.0,2.0,2.0,,1.0,1.0,1.0,b'public',3.0,,,,1.0,,1.0,1.0,0.0833,0.0,,3.0,-1.4212,-0.7828,-0.0384,0.2266,-1.4581,3.14597,584.17311,4.46766,b'  20MAY19:15:30:56',,
124.0,b'CAN',12400022.0,b'07MS',b'012400',12410.0,b'CAN1094',b'1240000',1.0,2.0,313.0,4.0,1.0,90.0,8.0,2.0,0.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,2.0,3.0,,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,4.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,,,86.0,35.0,55.0,205.0,250.0,250.0,65.0,20.0,60.0,120.0,,,,,,,,,,,100.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,b'0124002',1.0,1.0,2.0,2.0,1.0,3.0,53.0,20.0,20.0,20.0,2.0,,1.0,1.0,1.0,b'public',3.0,,,1.2195,1.0,,1.0,1.0,0.5185,0.0296,,3.0,-1.4212,0.2633,1.4126,1.3713,-0.6385,3.72148,657.6997,5.28496,b'  20MAY19:15:30:56',,
124.0,b'CAN',12400023.0,b'07MS',b'012400',12410.0,b'CAN1094',b'1240000',1.0,2.0,313.0,3.0,1.0,100.0,0.0,0.0,0.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,1.0,2.0,2.0,3.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,2.0,3.0,3.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,4.0,4.0,4.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,,,2.0,10.0,24.0,144.0,120.0,120.0,30.0,2.0,30.0,60.0,,,,,,,,,,,100.0,2.0,,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,b'0124002',2.0,1.0,2.0,2.0,2.0,9.0,70.0,81.0,4.0,4.0,2.0,,1.0,1.0,1.0,b'public',3.0,,,0.8333,1.0,,1.0,1.0,0.1571,0.0,,3.0,-0.2376,0.3595,1.0091,0.9355,0.9042,5.87096,441.27759,8.33747,b'  20MAY19:15:30:56',,
124.0,b'CAN',12400024.0,b'07MS',b'012400',12407.0,b'CAN0763',b'1240000',1.0,2.0,313.0,1.0,1.0,100.0,,,,1.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,,,16.0,16.0,10.0,24.0,52.0,52.0,24.0,13.0,14.0,20.0,,,,,,,,,,,100.0,2.0,,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,b'0124002',1.0,2.0,2.0,2.0,2.0,5.0,88.0,53.0,10.0,3.0,2.0,,1.0,1.0,1.0,b'public',3.0,,,2.1667,1.0,,1.0,1.0,0.05,0.0,,3.0,0.6221,0.5116,0.4781,0.9255,-1.0542,4.79959,130.15492,6.816,b'  20MAY19:15:30:56',,
124.0,b'CAN',12400025.0,b'07MS',b'012400',12410.0,b'CAN1094',b'1240000',1.0,2.0,313.0,3.0,1.0,95.0,5.0,,,1.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,1.0,3.0,1.0,2.0,3.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,4.0,3.0,3.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,,,15.0,20.0,35.0,170.0,180.0,180.0,90.0,18.0,25.0,45.0,,,,,,,,,,,100.0,2.0,,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,b'0124002',1.0,2.0,2.0,2.0,2.0,8.0,40.0,60.0,3.0,8.0,2.0,,1.0,1.0,1.0,b'public',3.0,,,1.0588,1.0,,,0.7887,0.2254,0.0282,,3.0,0.7889,0.2633,1.2397,0.6015,-0.1764,4.31715,680.85886,6.13088,b'  20MAY19:15:30:56',,
124.0,b'CAN',12400026.0,b'07MS',b'012400',12410.0,b'CAN1092',b'1240000',1.0,2.0,313.0,3.0,1.0,98.0,2.0,,,3.0,2.0,3.0,3.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,2.0,2.0,3.0,,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,4.0,4.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,,,12.0,15.0,15.0,156.0,120.0,120.0,100.0,5.0,23.0,40.0,,,,,,,,,,,25.0,2.0,,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,b'0124002',1.0,2.0,2.0,2.0,1.0,15.0,25.0,70.0,5.0,5.0,2.0,,1.0,1.0,1.0,b'public',3.0,,,0.7692,1.0,,1.0,1.0,0.1818,0.0,,2.0,-0.949,1.2579,1.2343,0.9355,0.9042,33.44444,108.86074,47.49518,b'  20MAY19:15:30:56',,
124.0,b'CAN',12400027.0,b'07MS',b'012400',12404.0,b'CAN0437',b'1240000',1.0,2.0,493.0,2.0,1.0,50.0,17.0,33.0,0.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,,5.0,40.0,60.0,55.0,60.0,60.0,10.0,18.0,25.0,36.0,,,,,,,,,,,20.0,2.0,,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,b'0124002',2.0,2.0,2.0,2.0,2.0,,15.0,65.0,5.0,10.0,2.0,,1.0,1.0,2.0,b'public',3.0,,,1.0909,1.0,,0.0,0.0,0.0282,0.0,,1.0,0.6221,1.3405,1.4575,1.6299,0.9042,1.0,60.14333,1.42012,b'  20MAY19:15:30:56',,
124.0,b'CAN',12400028.0,b'07MS',b'012400',12408.0,b'CAN0872',b'1240000',1.0,2.0,313.0,4.0,2.0,86.0,14.0,0.0,0.0,1.0,2.0,1.0,2.0,3.0,2.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,3.0,2.0,1.0,3.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,3.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,,100.0,1.0,4.0,4.0,0.0,0.0,1.0,4.0,,,,,,,,,,,100.0,2.0,,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,b'0124002',2.0,2.0,2.0,2.0,2.0,,25.0,90.0,,90.0,2.0,,1.0,1.0,2.0,b'private',2.0,,,,,,0.4444,0.4444,0.0,0.0,,1.0,0.9868,-0.0097,-0.434,0.2266,-1.8358,9.4375,19.80069,13.4024,b'  20MAY19:15:30:56',,
124.0,b'CAN',12400029.0,b'07MS',b'012400',12408.0,b'CAN0874',b'1240000',1.0,2.0,313.0,3.0,1.0,99.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,3.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,1.0,3.0,1.0,1.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,3.0,3.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,,,10.0,10.0,20.0,106.0,106.0,106.0,106.0,20.0,5.0,30.0,,,,,,,,,,,25.0,2.0,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,b'0124002',1.0,2.0,2.0,2.0,2.0,3.0,20.0,50.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,b'public',3.0,,,1.0,1.0,,1.0,1.0,0.2245,0.0,,2.0,-1.4212,-1.4551,0.1447,-0.7866,-1.0542,1.118,112.58182,1.58769,b'  20MAY19:15:30:56',,
124.0,b'CAN',12400030.0,b'07MS',b'012400',12407.0,b'CAN0764',b'1240000',1.0,2.0,313.0,2.0,1.0,100.0,0.0,0.0,0.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,3.0,1.0,3.0,,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,3.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,,,2.0,15.0,20.0,78.0,85.0,85.0,25.0,10.0,40.0,60.0,,,,,,,,,,,100.0,2.0,,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,b'0124002',1.0,2.0,2.0,2.0,2.0,2.0,25.0,70.0,,10.0,2.0,,1.0,1.0,2.0,b'public',3.0,,,1.0897,1.0,,1.0,1.0,0.0408,0.0,,3.0,0.2681,0.592,0.2913,0.6015,-0.061,1.46105,136.09918,2.07487,b'  20MAY19:15:30:56',,
124.0,b'CAN',12400031.0,b'07MS',b'012400',12406.0,b'CAN0657',b'1240000',1.0,2.0,493.0,4.0,1.0,100.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,3.0,1.0,,,80.0,10.0,90.0,25.0,25.0,25.0,25.0,12.0,13.0,18.0,,,,,,,,,,,100.0,2.0,,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,b'0124002',1.0,1.0,2.0,2.0,1.0,2.0,20.0,20.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,b'public',3.0,,,1.0,1.0,,1.0,1.0,0.3429,,,2.0,0.4997,-1.4551,-1.4757,0.8064,0.9042,3.20133,66.71915,4.54628,b'  20MAY19:15:30:56',,
124.0,b'CAN',12400032.0,b'07MS',b'012400',12408.0,b'CAN0874',b'1240000',1.0,2.0,313.0,4.0,1.0,90.0,10.0,,,1.0,1.0,3.0,3.0,2.0,2.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,74.0,4.0,29.0,200.0,100.0,100.0,100.0,50.0,50.0,100.0,,,,,,,,,,,71.0,2.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,b'0124002',1.0,2.0,2.0,2.0,2.0,6.0,79.0,70.0,13.0,0.0,1.0,3.0,1.0,1.0,1.0,b'public',3.0,,,0.5,1.0,,1.0,1.0,0.1111,0.0,,3.0,0.7566,0.6676,-3.3785,-2.0409,0.9042,1.0,183.30545,1.42012,b'  20MAY19:15:30:56',,
